[INFO][2022-05-17T20:28:29.332][log.go:58] _com_mysql_success||spanid=687c94ef103970a3||proc_time=0.000000000||affected_row=1||traceid=0aff0002628394eddf845e00658558b0||cspanid=||level=sql||source=C:/Users/blackcat/Desktop/goland_work/gateway/go_gateway/dao/service_grpc_rule.go:22||current_time=2022-05-17 20:28:29||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '63')
[INFO][2022-05-17T20:28:29.332][log.go:58] _com_mysql_success||source=C:/Users/blackcat/Desktop/goland_work/gateway/go_gateway/dao/service_access_control.go:26||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '63')||level=sql||current_time=2022-05-17 20:28:29||affected_row=1||traceid=0aff0002628394ed00605e00ab3641b0||cspanid=||spanid=687c94ef50031d27
[INFO][2022-05-17T20:28:29.332][log.go:58] _com_mysql_success||affected_row=1||traceid=0aff0002628394ed00605e0055cb47b0||cspanid=||level=sql||source=C:/Users/blackcat/Desktop/goland_work/gateway/go_gateway/dao/service_load_balance.go:39||proc_time=0.000000000||spanid=687c94ef6a4eef7a||current_time=2022-05-17 20:28:29||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '63')
[INFO][2022-05-17T20:28:29.332][log.go:58] _com_mysql_success||level=sql||proc_time=0.000000000||traceid=0aff0002628394edefe05e0032aafeb0||cspanid=||spanid=687c94ef3fba2470||source=C:/Users/blackcat/Desktop/goland_work/gateway/go_gateway/dao/service_http_rule.go:27||current_time=2022-05-17 20:28:29||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '62')||affected_row=1
[INFO][2022-05-17T20:28:29.332][log.go:58] _com_mysql_success||level=sql||cspanid=||spanid=687c94ef003e6306||source=C:/Users/blackcat/Desktop/goland_work/gateway/go_gateway/dao/service_tcp_rule.go:21||current_time=2022-05-17 20:28:29||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '62')||affected_row=0||traceid=0aff0002628394edefe05e00cc44bfb0
[INFO][2022-05-17T20:28:29.332][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '62')||affected_row=0||traceid=0aff0002628394ed9d805e007fafc3b0||level=sql||current_time=2022-05-17 20:28:29||proc_time=0.000000000||spanid=687c94ef479a2bf9||source=C:/Users/blackcat/Desktop/goland_work/gateway/go_gateway/dao/service_grpc_rule.go:22||cspanid=
[INFO][2022-05-17T20:28:29.332][log.go:58] _com_mysql_success||proc_time=0.000000000||affected_row=1||traceid=0aff0002628394ed9d805e00ae3e3eb0||cspanid=||level=sql||source=C:/Users/blackcat/Desktop/goland_work/gateway/go_gateway/dao/service_access_control.go:26||spanid=687c94ef4cd239ea||current_time=2022-05-17 20:28:29||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '62')
[INFO][2022-05-17T20:28:29.332][log.go:58] _com_mysql_success||cspanid=||spanid=687c94ef5225fcd6||level=sql||current_time=2022-05-17 20:28:29||proc_time=0.000000000||affected_row=1||traceid=0aff0002628394edfda45e00f5f262b0||source=C:/Users/blackcat/Desktop/goland_work/gateway/go_gateway/dao/service_load_balance.go:39||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '62')
[INFO][2022-05-17T20:28:29.332][log.go:58] _com_mysql_success||proc_time=0.000000000||affected_row=1||cspanid=||spanid=687c94ef683e14a5||level=sql||current_time=2022-05-17 20:28:29||traceid=0aff0002628394edfda45e00db185bb0||source=C:/Users/blackcat/Desktop/goland_work/gateway/go_gateway/dao/service_http_rule.go:27||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '60')
[INFO][2022-05-17T20:28:29.332][log.go:58] _com_mysql_success||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '60')||affected_row=0||spanid=687c94ef7ce2e98e||level=sql||current_time=2022-05-17 20:28:29||traceid=0aff0002628394ed62785e0004d635b0||cspanid=||source=C:/Users/blackcat/Desktop/goland_work/gateway/go_gateway/dao/service_tcp_rule.go:21
[INFO][2022-05-17T20:28:29.332][log.go:58] _com_mysql_success||affected_row=0||traceid=0aff0002628394ed62785e006796b8b0||current_time=2022-05-17 20:28:29||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '60')||proc_time=0.000000000||cspanid=||spanid=687c94ef1352ca32||level=sql||source=C:/Users/blackcat/Desktop/goland_work/gateway/go_gateway/dao/service_grpc_rule.go:22
[INFO][2022-05-17T20:28:29.332][log.go:58] _com_mysql_success||source=C:/Users/blackcat/Desktop/goland_work/gateway/go_gateway/dao/service_access_control.go:26||current_time=2022-05-17 20:28:29||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '60')||spanid=687c94ef505ce263||level=sql||affected_row=1||traceid=0aff0002628394ed2ef45e00ac9b58b0||cspanid=
[INFO][2022-05-17T20:28:29.332][log.go:58] _com_mysql_success||current_time=2022-05-17 20:28:29||proc_time=0.000000000||traceid=0aff0002628394ed2ef45e00398e40b0||spanid=687c94ef323423cf||cspanid=||level=sql||source=C:/Users/blackcat/Desktop/goland_work/gateway/go_gateway/dao/service_load_balance.go:39||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '60')||affected_row=1
[INFO][2022-05-17T20:28:29.332][log.go:58] _com_mysql_success||current_time=2022-05-17 20:28:29||proc_time=0.000000000||traceid=0aff0002628394edf9185e003a23ebb0||spanid=687c94ef4b56783c||level=sql||source=C:/Users/blackcat/Desktop/goland_work/gateway/go_gateway/dao/service_http_rule.go:27||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '59')||affected_row=1||cspanid=
[INFO][2022-05-17T20:28:29.332][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '59')||affected_row=0||traceid=0aff0002628394edf9185e00ecfdbcb0||spanid=687c94ef7a9e3bdc||current_time=2022-05-17 20:28:29||source=C:/Users/blackcat/Desktop/goland_work/gateway/go_gateway/dao/service_tcp_rule.go:21||proc_time=0.000000000||cspanid=||level=sql
[INFO][2022-05-17T20:28:29.332][log.go:58] _com_mysql_success||level=sql||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '59')||traceid=0aff0002628394edf9185e003a7d71b0||spanid=687c94ef32560c7a||source=C:/Users/blackcat/Desktop/goland_work/gateway/go_gateway/dao/service_grpc_rule.go:22||current_time=2022-05-17 20:28:29||proc_time=0.000000000||affected_row=0||cspanid=
[INFO][2022-05-17T20:28:29.332][log.go:58] _com_mysql_success||current_time=2022-05-17 20:28:29||proc_time=0.000000000||spanid=687c94ef53b7a0ff||traceid=0aff0002628394edc3a05e00b29c77b0||cspanid=||level=sql||source=C:/Users/blackcat/Desktop/goland_work/gateway/go_gateway/dao/service_access_control.go:26||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '59')||affected_row=1
[INFO][2022-05-17T20:28:29.332][log.go:58] _com_mysql_success||level=sql||source=C:/Users/blackcat/Desktop/goland_work/gateway/go_gateway/dao/service_load_balance.go:39||affected_row=1||spanid=687c94ef136f9ac7||current_time=2022-05-17 20:28:29||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '59')||traceid=0aff0002628394edc3a05e00c3f10eb0||cspanid=
[INFO][2022-05-17T20:28:29.332][log.go:58] _com_mysql_success||cspanid=||spanid=687c94ef11a39040||current_time=2022-05-17 20:28:29||affected_row=0||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '58')||traceid=0aff0002628394ed8aa45e006f70ffb0||level=sql||source=C:/Users/blackcat/Desktop/goland_work/gateway/go_gateway/dao/service_http_rule.go:27
[INFO][2022-05-17T20:28:29.332][log.go:58] _com_mysql_success||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '58')||affected_row=0||traceid=0aff0002628394ed8aa45e0011aa87b0||level=sql||current_time=2022-05-17 20:28:29||cspanid=||spanid=687c94ef41a2d528||source=C:/Users/blackcat/Desktop/goland_work/gateway/go_gateway/dao/service_tcp_rule.go:21
[INFO][2022-05-17T20:28:29.332][log.go:58] _com_mysql_success||current_time=2022-05-17 20:28:29||level=sql||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '58')||affected_row=1||traceid=0aff0002628394ed50185e0022cee1b0||cspanid=||spanid=687c94ef53bf1faf||source=C:/Users/blackcat/Desktop/goland_work/gateway/go_gateway/dao/service_grpc_rule.go:22
[INFO][2022-05-17T20:28:29.332][log.go:58] _com_mysql_success||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '58')||affected_row=1||cspanid=||spanid=687c94ef03ed64e9||level=sql||source=C:/Users/blackcat/Desktop/goland_work/gateway/go_gateway/dao/service_access_control.go:26||current_time=2022-05-17 20:28:29||traceid=0aff0002628394ed50185e00a44786b0
[INFO][2022-05-17T20:28:29.332][log.go:58] _com_mysql_success||source=C:/Users/blackcat/Desktop/goland_work/gateway/go_gateway/dao/service_load_balance.go:39||affected_row=1||cspanid=||level=sql||current_time=2022-05-17 20:28:29||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '58')||traceid=0aff0002628394ed50885e00c93fb0b0||spanid=687c94ef2c80d58f
[INFO][2022-05-17T20:28:29.332][log.go:58] _com_mysql_success||level=sql||affected_row=0||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '57')||traceid=0aff0002628394ed50885e00b55397b0||cspanid=||spanid=687c94ef470a4f5a||source=C:/Users/blackcat/Desktop/goland_work/gateway/go_gateway/dao/service_http_rule.go:27||current_time=2022-05-17 20:28:29||proc_time=0.000000000
[INFO][2022-05-17T20:28:29.332][log.go:58] _com_mysql_success||level=sql||current_time=2022-05-17 20:28:29||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '57')||affected_row=1||spanid=687c94ef2a6a4670||source=C:/Users/blackcat/Desktop/goland_work/gateway/go_gateway/dao/service_tcp_rule.go:21||proc_time=0.000000000||traceid=0aff0002628394ed8a645e00974b9db0||cspanid=
[INFO][2022-05-17T20:28:29.332][log.go:58] _com_mysql_success||cspanid=||level=sql||proc_time=0.000000000||affected_row=0||spanid=687c94ef7fe4754a||source=C:/Users/blackcat/Desktop/goland_work/gateway/go_gateway/dao/service_grpc_rule.go:22||current_time=2022-05-17 20:28:29||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '57')||traceid=0aff0002628394ed8a645e006a20afb0
[INFO][2022-05-17T20:28:29.332][log.go:58] _com_mysql_success||traceid=0aff0002628394ed49fc5e00efbff5b0||spanid=687c94ef0bca82a4||current_time=2022-05-17 20:28:29||proc_time=0.000000000||affected_row=1||cspanid=||level=sql||source=C:/Users/blackcat/Desktop/goland_work/gateway/go_gateway/dao/service_access_control.go:26||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '57')
[INFO][2022-05-17T20:28:29.332][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '57')||affected_row=1||traceid=0aff0002628394ed49fc5e0018fa6eb0||cspanid=||source=C:/Users/blackcat/Desktop/goland_work/gateway/go_gateway/dao/service_load_balance.go:39||current_time=2022-05-17 20:28:29||proc_time=0.000000000||spanid=687c94ef6ca000e8||level=sql
[INFO][2022-05-17T20:28:29.332][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '56')||current_time=2022-05-17 20:28:29||proc_time=0.000000000||affected_row=1||traceid=0aff0002628394ed1f745e00c19e77b0||cspanid=||spanid=687c94ef78fc2454||level=sql||source=C:/Users/blackcat/Desktop/goland_work/gateway/go_gateway/dao/service_http_rule.go:27
[INFO][2022-05-17T20:28:29.332][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '56')||spanid=687c94ef396747c0||level=sql||current_time=2022-05-17 20:28:29||affected_row=0||traceid=0aff0002628394ed1f745e00ebdd8fb0||cspanid=||source=C:/Users/blackcat/Desktop/goland_work/gateway/go_gateway/dao/service_tcp_rule.go:21||proc_time=0.000000000
[INFO][2022-05-17T20:28:29.332][log.go:58] _com_mysql_success||proc_time=0.000000000||traceid=0aff0002628394ed1f745e00fe7f03b0||spanid=687c94ef33395eaf||current_time=2022-05-17 20:28:29||source=C:/Users/blackcat/Desktop/goland_work/gateway/go_gateway/dao/service_grpc_rule.go:22||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '56')||affected_row=0||cspanid=||level=sql
[INFO][2022-05-17T20:28:29.332][log.go:58] _com_mysql_success||cspanid=||spanid=687c94ef3febdd25||level=sql||source=C:/Users/blackcat/Desktop/goland_work/gateway/go_gateway/dao/service_access_control.go:26||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '56')||current_time=2022-05-17 20:28:29||affected_row=1||traceid=0aff0002628394edfb905e00dfd8d3b0
[INFO][2022-05-17T20:28:29.332][log.go:58] _com_mysql_success||level=sql||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '56')||affected_row=1||cspanid=||spanid=687c94ef36df4331||source=C:/Users/blackcat/Desktop/goland_work/gateway/go_gateway/dao/service_load_balance.go:39||current_time=2022-05-17 20:28:29||proc_time=0.000000000||traceid=0aff0002628394edfb905e0090a231b0
[INFO][2022-05-17T20:28:29.332][log.go:58] _com_mysql_success||traceid=0aff0002628394edc7445e003ffa8ab0||cspanid=||current_time=2022-05-17 20:28:29||proc_time=0.000000000||sql=SELECT * FROM `gateway_app`  WHERE (is_delete='0') ORDER BY id desc LIMIT 99999 OFFSET 0||spanid=687c94ef61ebca08||level=sql||source=C:/Users/blackcat/Desktop/goland_work/gateway/go_gateway/dao/app.go:58||affected_row=2
[INFO][2022-05-17T20:28:29.332][log.go:58] _com_mysql_success||proc_time=0.000000000||affected_row=0||traceid=0aff0002628394edc7445e003ffa8ab0||cspanid=||current_time=2022-05-17 20:28:29||source=C:/Users/blackcat/Desktop/goland_work/gateway/go_gateway/dao/app.go:62||sql=SELECT count(*) FROM `gateway_app`  WHERE (is_delete='0')||spanid=687c94ef61ebca08||level=sql
